order_number,quantity,unit_price,line_number,sales,order_date,status,quarter,month,year,product_line,suggested_retail_price,product_code,customer_name,phone,address_line1,address_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,order_year,order_month,order_day,order_quarter,order_day_of_week,line_total,margin,margin_percentage
10389,45,100.0,1,4597.65,2005-03-03,Shipped,1,3,2005,Motorcycles,112,S24_1578,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,2005,3,3,1,3,4500.0,-12.0,-10.714285714285714
10403,46,100.0,8,5287.7,2005-04-08,Shipped,2,4,2005,Motorcycles,112,S24_1578,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,2005,4,8,2,4,4600.0,-12.0,-10.714285714285714
10417,35,100.0,3,3550.05,2005-05-13,Disputed,2,5,2005,Motorcycles,112,S24_1578,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2005,5,13,2,4,3500.0,-12.0,-10.714285714285714
10110,29,59.37,15,1721.73,2003-03-18,Shipped,1,3,2003,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2003,3,18,1,1,1721.73,9.369999999999997,18.739999999999995
10123,50,59.87,1,2993.5,2003-05-20,Shipped,2,5,2003,Classic Cars,50,S24_1628,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,Unknown,44000,France,EMEA,Schmitt,Carine,Small,2003,5,20,2,1,2993.5,9.869999999999997,19.739999999999995
10137,26,49.81,1,1295.06,2003-07-10,Shipped,3,7,2003,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Small,2003,7,10,3,3,1295.06,-0.18999999999999773,-0.37999999999999545
10148,47,56.85,8,2671.95,2003-09-11,Shipped,3,9,2003,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2003,9,11,3,3,2671.9500000000003,6.850000000000001,13.700000000000005
10161,23,53.33,7,1226.59,2003-10-17,Shipped,4,10,2003,Classic Cars,50,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,Small,2003,10,17,4,4,1226.59,3.3299999999999983,6.659999999999997
10172,34,42.76,5,1453.84,2003-11-05,Shipped,4,11,2003,Classic Cars,50,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,2003,11,5,4,2,1453.84,-7.240000000000002,-14.480000000000004
10181,34,53.83,1,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,12,4,2,1830.22,3.8299999999999983,7.659999999999996
10192,47,53.83,6,2530.01,2003-11-20,Shipped,4,11,2003,Classic Cars,50,S24_1628,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,2003,11,20,4,3,2530.0099999999998,3.8299999999999983,7.659999999999996
10204,45,49.81,12,2241.45,2003-12-02,Shipped,4,12,2003,Classic Cars,50,S24_1628,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,2003,12,2,4,1,2241.4500000000003,-0.18999999999999773,-0.37999999999999545
10212,45,53.33,5,2399.85,2004-01-16,Shipped,1,1,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,1,16,1,4,2399.85,3.3299999999999983,6.659999999999997
10226,36,43.27,3,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,50,S24_1628,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,2004,2,26,1,3,1557.72,-6.729999999999997,-13.459999999999994
10241,21,40.25,10,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,Unknown,67000,France,EMEA,Citeaux,Frederique,Small,2004,4,13,2,1,845.25,-9.75,-19.5
10266,28,48.3,1,1352.4,2004-07-06,Shipped,3,7,2004,Classic Cars,50,S24_1628,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Small,2004,7,6,3,1,1352.3999999999999,-1.7000000000000028,-3.4000000000000057
10278,35,45.28,1,1584.8,2004-08-06,Shipped,3,8,2004,Classic Cars,50,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,2004,8,6,3,4,1584.8,-4.719999999999999,-9.439999999999998
10288,50,52.32,13,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,1,3,2,2616.0,2.3200000000000003,4.640000000000001
10301,22,51.32,3,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2003,10,5,4,6,1129.04,1.3200000000000003,2.6400000000000006
10311,45,49.3,8,2218.5,2004-10-16,Shipped,4,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,10,16,4,5,2218.5,-0.7000000000000028,-1.4000000000000057
10321,48,42.26,5,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,50,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small,2004,11,4,4,3,2028.48,-7.740000000000002,-15.480000000000004
10332,20,87.96,5,1759.2,2004-11-17,Shipped,4,11,2004,Classic Cars,50,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2004,11,17,4,2,1759.1999999999998,37.959999999999994,75.91999999999999
10343,27,36.21,6,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Small,2004,11,24,4,2,977.6700000000001,-13.79,-27.58
10367,38,38.5,11,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,2005,1,12,1,2,1463.0,-11.5,-23.0
10379,32,100.0,3,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2005,2,10,1,3,3200.0,50.0,100.0
10407,64,40.25,10,2576.0,2005-04-22,On Hold,2,4,2005,Classic Cars,50,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,2005,4,22,2,4,2576.0,-9.75,-19.5
10420,37,60.37,13,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2005,5,29,2,6,2233.69,10.369999999999997,20.739999999999995
10106,28,88.63,4,2481.64,2003-02-17,Shipped,1,2,2003,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,Small,2003,2,17,1,0,2481.64,-20.370000000000005,-18.688073394495415
10120,39,100.0,10,4651.53,2003-04-29,Shipped,2,4,2003,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,2003,4,29,2,1,3900.0,-9.0,-8.256880733944955
10133,41,94.1,5,3858.1,2003-06-27,Shipped,2,6,2003,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2003,6,27,2,4,3858.1,-14.900000000000006,-13.669724770642208
10145,40,87.54,16,3501.6,2003-08-25,Shipped,3,8,2003,Planes,109,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,2003,8,25,3,0,3501.6000000000004,-21.459999999999994,-19.688073394495405
10168,49,100.0,11,6433.7,2003-10-28,Shipped,4,10,2003,Planes,109,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,2003,10,28,4,1,4900.0,-9.0,-8.256880733944955
10210,27,98.48,9,2658.96,2004-01-12,Shipped,1,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2004,1,12,1,0,2658.96,-10.519999999999996,-9.651376146788987
10223,34,100.0,11,3608.76,2004-02-20,Shipped,1,2,2004,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,2004,2,20,1,4,3400.0,-9.0,-8.256880733944955
10235,23,96.29,5,2214.67,2004-04-02,Shipped,2,4,2004,Planes,109,S24_1785,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,2004,4,2,2,4,2214.67,-12.709999999999994,-11.66055045871559
10250,31,88.63,6,2747.53,2004-05-11,Shipped,2,5,2004,Planes,109,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,2004,5,11,2,1,2747.5299999999997,-20.370000000000005,-18.688073394495415
10262,34,97.38,1,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2004,6,24,2,3,3310.92,-11.620000000000005,-10.660550458715601
10275,25,95.2,11,2380.0,2004-07-23,Shipped,3,7,2004,Planes,109,S24_1785,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Small,2004,7,23,3,4,2380.0,-13.799999999999997,-12.660550458715594
10284,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,21,3,5,2200.0,-9.0,-8.256880733944955
10297,32,100.0,6,4061.76,2004-09-16,Shipped,3,9,2004,Planes,109,S24_1785,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Medium,2004,9,16,3,3,3200.0,-9.0,-8.256880733944955
10308,31,100.0,9,3493.7,2004-10-15,Shipped,4,10,2004,Planes,109,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,2004,10,15,4,4,3100.0,-9.0,-8.256880733944955
10316,25,100.0,1,2872.25,2004-11-01,Shipped,4,11,2004,Planes,109,S24_1785,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,2004,11,1,4,0,2500.0,-9.0,-8.256880733944955
10328,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Planes,109,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,Medium,2004,11,12,4,4,4114.38,-21.459999999999994,-19.688073394495405
10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,109,S24_1785,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2004,11,23,4,1,1063.6499999999999,-58.35,-53.53211009174312
10353,28,71.73,2,2008.44,2004-12-04,Shipped,4,12,2004,Planes,109,S24_1785,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small,2004,12,4,4,5,2008.44,-37.269999999999996,-34.19266055045871
10374,46,94.1,3,4328.6,2005-02-02,Shipped,1,2,2005,Planes,109,S24_1785,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,2005,2,2,1,2,4328.599999999999,-14.900000000000006,-13.669724770642208
10386,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2005,3,1,1,1,1376.43,-67.28999999999999,-61.733944954128425
10398,43,100.0,16,5552.16,2005-03-30,Shipped,1,3,2005,Planes,109,S24_1785,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Medium,2005,3,30,1,2,4300.0,-9.0,-8.256880733944955
10401,38,96.29,5,3659.02,2005-04-03,On Hold,2,4,2005,Planes,109,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium,2005,4,3,2,6,3659.0200000000004,-12.709999999999994,-11.66055045871559
10416,47,88.63,6,4165.61,2005-05-10,Shipped,2,5,2005,Planes,109,S24_1785,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Medium,2005,5,10,2,1,4165.61,-20.370000000000005,-18.688073394495415
10101,45,31.2,3,1404.0,2003-01-09,Shipped,1,1,2003,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Small,2003,1,9,1,3,1404.0,-1.8000000000000007,-5.454545454545457
10110,20,35.51,3,710.2,2003-03-18,Shipped,1,3,2003,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2003,3,18,1,1,710.1999999999999,2.509999999999998,7.606060606060599
10124,45,37.84,2,1702.8,2003-05-21,Shipped,2,5,2003,Vintage Cars,33,S24_1937,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,2003,5,21,2,2,1702.8000000000002,4.840000000000003,14.666666666666679
10149,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,2003,9,12,3,4,1194.84,0.18999999999999773,0.5757575757575689
10162,37,27.22,5,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,33,S24_1937,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,2003,10,18,4,5,1007.14,-5.780000000000001,-17.51515151515152
10173,31,31.53,9,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,Small,2003,11,5,4,2,977.4300000000001,-1.4699999999999989,-4.4545454545454515
10182,39,36.84,6,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2003,11,12,4,2,1436.7600000000002,3.8400000000000034,11.636363636363646
10193,26,29.21,10,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,2003,11,21,4,4,759.46,-3.789999999999999,-11.484848484848483
10205,32,37.17,5,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,12,3,4,2,1189.44,4.170000000000002,12.636363636363642
10214,20,34.19,3,683.8,2004-01-26,Shipped,1,1,2004,Vintage Cars,33,S24_1937,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Unknown,28023,Spain,EMEA,Sommer,Mart¡n,Small,2004,1,26,1,0,683.8,1.1899999999999977,3.6060606060605993
10227,42,29.21,6,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,Small,2004,3,2,1,1,1226.82,-3.789999999999999,-11.484848484848483
10243,33,29.54,1,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,33,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,2004,4,26,2,0,974.8199999999999,-3.460000000000001,-10.484848484848488
10280,20,28.88,12,577.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,33,S24_1937,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Small,2004,8,17,3,1,577.6,-4.120000000000001,-12.484848484848488
10288,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,1,3,2,1106.93,5.170000000000002,15.666666666666673
10304,23,30.2,16,694.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,Unknown,78000,France,EMEA,Tonini,Daniel,Small,2004,10,11,4,0,694.6,-2.8000000000000007,-8.484848484848486
10312,39,29.54,13,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2004,10,21,4,3,1152.06,-3.460000000000001,-10.484848484848488
10322,20,100.0,3,2624.0,2004-11-04,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,2004,11,4,4,3,2000.0,67.0,203.03030303030303
10332,45,81.91,6,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,33,S24_1937,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,2004,11,17,4,2,3685.95,48.91,148.2121212121212
10344,20,35.18,6,703.6,2004-11-25,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,Small,2004,11,25,4,3,703.6,2.1799999999999997,6.6060606060606055
10356,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Large,2004,12,9,4,3,4800.0,67.0,203.03030303030303
10367,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,33,S24_1937,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,2005,1,12,1,2,834.67,3.289999999999999,9.969696969696967
10380,32,70.56,4,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2005,2,16,1,2,2257.92,37.56,113.81818181818181
10391,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,2005,3,9,1,2,3300.0,67.0,203.03030303030303
10409,61,29.54,1,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Small,2005,4,23,2,5,1801.94,-3.460000000000001,-10.484848484848488
10420,45,26.88,1,1209.6,2005-05-29,In Process,2,5,2005,Vintage Cars,33,S24_1937,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2005,5,29,2,6,1209.6,-6.120000000000001,-18.545454545454547
10107,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,2003,2,24,1,0,3155.14,7.030000000000001,9.250000000000002
10120,34,83.79,5,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2003,4,29,2,1,2848.86,7.790000000000006,10.250000000000007
10134,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,76,S24_2000,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Unknown,75508,France,EMEA,Da Cunha,Daniel,Medium,2003,7,1,3,1,3570.29,7.030000000000001,9.250000000000002
10145,47,83.03,11,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,76,S24_2000,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,2003,8,25,3,0,3902.41,7.030000000000001,9.250000000000002
10158,22,67.03,1,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,76,S24_2000,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Small,2003,10,10,4,4,1474.66,-8.969999999999999,-11.802631578947368
10168,29,75.41,6,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,76,S24_2000,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,2003,10,28,4,1,2186.89,-0.5900000000000034,-0.7763157894736886
10180,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,76,S24_2000,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,11,4,1,1919.3999999999999,-7.450000000000003,-9.802631578947372
10188,40,91.4,6,3656.0,2003-11-18,Shipped,4,11,2003,Motorcycles,76,S24_2000,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,18,4,1,3656.0,15.400000000000006,20.26315789473685
10201,25,73.88,7,1847.0,2003-12-01,Shipped,4,12,2003,Motorcycles,76,S24_2000,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small,2003,12,1,4,0,1847.0,-2.1200000000000045,-2.7894736842105323
10210,30,61.7,4,1851.0,2004-01-12,Shipped,1,1,2004,Motorcycles,76,S24_2000,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2004,1,12,1,0,1851.0,-14.299999999999997,-18.81578947368421
10223,38,69.31,6,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2004,2,20,1,4,2633.78,-6.689999999999998,-8.802631578947366
10236,36,87.6,3,3153.6,2004-04-03,Shipped,2,4,2004,Motorcycles,76,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,2004,4,3,2,5,3153.6,11.599999999999994,15.263157894736834
10250,32,87.6,1,2803.2,2004-05-11,Shipped,2,5,2004,Motorcycles,76,S24_2000,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,2004,5,11,2,1,2803.2,11.599999999999994,15.263157894736834
10263,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,76,S24_2000,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,2004,6,28,2,0,2311.02,-13.54,-17.81578947368421
10275,30,79.98,6,2399.4,2004-07-23,Shipped,3,7,2004,Motorcycles,76,S24_2000,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,Small,2004,7,23,3,4,2399.4,3.980000000000004,5.236842105263164
10285,39,70.08,11,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,76,S24_2000,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small,2004,8,27,3,4,2733.12,-5.920000000000002,-7.789473684210528
10297,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,76,S24_2000,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,16,3,3,2096.32,-10.489999999999995,-13.802631578947361
